Iteration 3240, progress: 0%, best action: KKKKR, dices: 1,1,1,1,6
Iteration 1819, progress: 80.2854938271605%, best action: KKKRR, dices: 5,5,5,6,3
Iteration 1820, progress: 80.29835390946502%, best action: KKRKR, dices: 5,5,6,5,4
Iteration 1821, progress: 80.31121399176955%, best action: KKRKK, dices: 5,5,6,5,5
Iteration 7000, progress: 80.32407407407408%, best action: KKRRK, dices: 5,5,6,2,5
Iteration 6300, progress: 80.3369341563786%, best action: KKKRR, dices: 5,5,6,2,3
Iteration 6301, progress: 80.34979423868313%, best action: KKKKR, dices: 5,5,6,6,2
Iteration 4433, progress: 80.36265432098766%, best action: RRRRR, dices: 5,5,6,1,3
Iteration 1144, progress: 80.37551440329219%, best action: KRRKK, dices: 5,5,6,1,2
Iteration 7001, progress: 80.3883744855967%, best action: KKRRR, dices: 5,5,6,6,1
Iteration 7002, progress: 80.40123456790124%, best action: KKKKK, dices: 5,5,6,6,6
Iteration 6302, progress: 80.41409465020575%, best action: KKRRK, dices: 5,5,6,6,3
Iteration 3116, progress: 80.4269547325103%, best action: RRRKK, dices: 5,5,6,3,3
Iteration 3117, progress: 80.43981481481481%, best action: RRKKR, dices: 5,6,1,1,3
Iteration 4434, progress: 80.45267489711934%, best action: KKRRR, dices: 5,5,6,6,4
Iteration 2437, progress: 80.46553497942386%, best action: RRKRR, dices: 5,5,6,3,2
Iteration 2438, progress: 80.47839506172839%, best action: RRKKR, dices: 5,6,1,1,6
Iteration 580, progress: 80.49125514403292%, best action: RRKRK, dices: 5,5,6,3,5
Iteration 581, progress: 80.50411522633745%, best action: RRKKK, dices: 5,6,1,2,1
Iteration 582, progress: 80.51697530864197%, best action: KRRKR, dices: 5,6,1,2,2
Iteration 5038, progress: 80.5298353909465%, best action: KKRRK, dices: 5,5,6,4,4
Iteration 3785, progress: 80.54269547325103%, best action: KKRKR, dices: 5,5,6,5,2
Iteration 3786, progress: 80.55555555555556%, best action: KRRRK, dices: 5,6,1,2,5
Iteration 7655, progress: 80.56841563786008%, best action: KKKKK, dices: 5,5,6,4,6
Iteration 7656, progress: 80.58127572016461%, best action: RRKRK, dices: 5,6,1,3,1
Iteration 7003, progress: 80.59413580246914%, best action: RRKKK, dices: 5,6,1,1,1
Iteration 6303, progress: 80.60699588477365%, best action: RRKKR, dices: 5,6,1,1,2
Iteration 6304, progress: 80.6198559670782%, best action: KRRRR, dices: 5,6,1,3,4
Iteration 3787, progress: 80.63271604938271%, best action: RKRRK, dices: 5,6,1,2,6
Iteration 3788, progress: 80.64557613168725%, best action: RKRRK, dices: 5,6,1,3,6
Iteration 3789, progress: 80.65843621399176%, best action: RRKRK, dices: 5,6,1,4,1
Iteration 5704, progress: 80.67129629629629%, best action: KKKKK, dices: 5,5,6,5,3
Iteration 5705, progress: 80.68415637860082%, best action: KRRKR, dices: 5,6,1,4,3
Iteration 5706, progress: 80.69701646090535%, best action: RRRKK, dices: 5,6,1,4,4
Iteration 5707, progress: 80.70987654320987%, best action: KRRRK, dices: 5,6,1,4,5
Iteration 3118, progress: 80.7227366255144%, best action: KRKKK, dices: 5,6,1,1,4
Iteration 3119, progress: 80.73559670781893%, best action: KRRKR, dices: 5,6,1,5,2
Iteration 2439, progress: 80.74845679012346%, best action: KRKKK, dices: 5,6,1,5,1
Iteration 3120, progress: 80.76131687242798%, best action: KRRKR, dices: 5,6,1,5,3
Iteration 3121, progress: 80.77417695473251%, best action: KRRKK, dices: 5,6,1,5,5
Iteration 3790, progress: 80.78703703703704%, best action: RKRRK, dices: 5,6,1,4,2
Iteration 2440, progress: 80.79989711934157%, best action: RRKKK, dices: 5,6,1,5,4
Iteration 2441, progress: 80.8127572016461%, best action: RKRKR, dices: 5,6,1,6,2
Iteration 1822, progress: 80.8256172839506%, best action: KKRKR, dices: 5,5,6,5,6
Iteration 2442, progress: 80.83847736625515%, best action: RKRKR, dices: 5,6,1,6,3
Iteration 1145, progress: 80.85133744855966%, best action: KRRRK, dices: 5,5,6,6,5
Iteration 4435, progress: 80.8641975308642%, best action: RRKKR, dices: 5,6,1,1,5
Iteration 583, progress: 80.87705761316872%, best action: RRRRK, dices: 5,6,1,2,3
Iteration 584, progress: 80.88991769547324%, best action: KRRKK, dices: 5,6,2,1,1
Iteration 585, progress: 80.90277777777779%, best action: KRKRK, dices: 5,6,2,1,2
Iteration 5039, progress: 80.9156378600823%, best action: KRRKR, dices: 5,6,1,2,4
Iteration 5040, progress: 80.92849794238684%, best action: RRRRK, dices: 5,6,2,1,4
Iteration 5041, progress: 80.94135802469135%, best action: RRKRR, dices: 5,6,2,1,5
Iteration 5042, progress: 80.9542181069959%, best action: RKRRK, dices: 5,6,2,1,6
Iteration 7004, progress: 80.96707818930041%, best action: KRKKK, dices: 5,6,1,3,3
Iteration 7005, progress: 80.97993827160494%, best action: RRKKK, dices: 5,6,2,2,2
Iteration 6305, progress: 80.99279835390946%, best action: RKRRR, dices: 5,6,1,3,5
Iteration 6306, progress: 81.00565843621399%, best action: RRKKR, dices: 5,6,2,2,4
Iteration 7006, progress: 81.01851851851852%, best action: RRKKR, dices: 5,6,2,2,3
Iteration 6307, progress: 81.03137860082305%, best action: RKKKR, dices: 5,6,2,2,5
Iteration 6308, progress: 81.04423868312757%, best action: RRKRK, dices: 5,6,2,3,2
Iteration 7657, progress: 81.0570987654321%, best action: KKRKR, dices: 5,6,1,3,2
Iteration 7007, progress: 81.06995884773663%, best action: RKRRR, dices: 5,6,2,3,1
Iteration 2443, progress: 81.08281893004116%, best action: RRRRK, dices: 5,6,1,6,4
Iteration 2444, progress: 81.09567901234568%, best action: RKRRK, dices: 5,6,2,3,6
Iteration 1146, progress: 81.1085390946502%, best action: KKRKK, dices: 5,6,1,6,5
Iteration 5708, progress: 81.12139917695474%, best action: RKRRK, dices: 5,6,1,4,6
Iteration 3122, progress: 81.13425925925925%, best action: KRRKK, dices: 5,6,1,5,6
Iteration 3123, progress: 81.1471193415638%, best action: RRRKK, dices: 5,6,2,4,4
Iteration 3791, progress: 81.15997942386831%, best action: RRRRR, dices: 5,6,1,6,1
Iteration 3792, progress: 81.17283950617285%, best action: RKRRK, dices: 5,6,2,4,6
Iteration 3793, progress: 81.18569958847736%, best action: KRRKR, dices: 5,6,2,5,1
Iteration 3794, progress: 81.19855967078189%, best action: RRKRK, dices: 5,6,2,5,2
Iteration 3795, progress: 81.21141975308642%, best action: KRRKK, dices: 5,6,2,5,3
Iteration 4436, progress: 81.22427983539094%, best action: RKRKK, dices: 5,6,1,6,6
Iteration 586, progress: 81.23713991769547%, best action: RRRRK, dices: 5,6,2,1,3
Iteration 587, progress: 81.25%, best action: RKRRK, dices: 5,6,2,5,6
Iteration 5043, progress: 81.26286008230453%, best action: RRKKR, dices: 5,6,2,2,1
Iteration 1823, progress: 81.27572016460906%, best action: RKRRK, dices: 5,6,2,2,6
Iteration 1824, progress: 81.28858024691358%, best action: RKRKR, dices: 5,6,2,6,3
Iteration 1825, progress: 81.30144032921811%, best action: RKRKR, dices: 5,6,2,6,4
Iteration 6309, progress: 81.31430041152264%, best action: KRKKK, dices: 5,6,2,3,3
Iteration 2445, progress: 81.32716049382715%, best action: RRRRK, dices: 5,6,2,4,1
Iteration 2446, progress: 81.34002057613169%, best action: RRRKK, dices: 5,6,3,1,1
Iteration 2447, progress: 81.3528806584362%, best action: RRRRK, dices: 5,6,3,1,2
Iteration 7658, progress: 81.36574074074075%, best action: RRRKK, dices: 5,6,2,3,4
Iteration 7659, progress: 81.37860082304526%, best action: RRRKR, dices: 5,6,3,1,4
Iteration 7660, progress: 81.3914609053498%, best action: KRRRK, dices: 5,6,3,1,5
Iteration 7661, progress: 81.40432098765432%, best action: RKRRK, dices: 5,6,3,1,6
Iteration 1147, progress: 81.41718106995884%, best action: RRKKK, dices: 5,6,2,4,2
Iteration 1148, progress: 81.43004115226337%, best action: RRKKK, dices: 5,6,3,2,2
Iteration 7662, progress: 81.4429012345679%, best action: RKKRR, dices: 5,6,3,2,1
Iteration 7663, progress: 81.45576131687243%, best action: KKKKK, dices: 5,6,3,2,4
Iteration 7664, progress: 81.46862139917695%, best action: KRRRK, dices: 5,6,3,2,5
Iteration 7008, progress: 81.48148148148148%, best action: RRRRR, dices: 5,6,2,3,5
Iteration 5709, progress: 81.49434156378601%, best action: KRRRR, dices: 5,6,2,4,3
Iteration 3124, progress: 81.50720164609054%, best action: RKRRR, dices: 5,6,2,4,5
Iteration 3125, progress: 81.52006172839506%, best action: RRKKK, dices: 5,6,3,3,3
Iteration 5710, progress: 81.53292181069959%, best action: RRKKR, dices: 5,6,3,3,2
Iteration 3796, progress: 81.5457818930041%, best action: RKRRK, dices: 5,6,2,5,4
Iteration 3126, progress: 81.55864197530865%, best action: RRKKR, dices: 5,6,3,3,4
Iteration 3127, progress: 81.57150205761316%, best action: RKKKK, dices: 5,6,3,3,6
Iteration 3797, progress: 81.5843621399177%, best action: RRKKR, dices: 5,6,3,3,5
Iteration 3798, progress: 81.59722222222221%, best action: KKKKK, dices: 5,6,3,4,2
Iteration 4437, progress: 81.61008230452676%, best action: KRRRK, dices: 5,6,2,5,5
Iteration 3128, progress: 81.62294238683128%, best action: RRRKR, dices: 5,6,3,4,1
Iteration 588, progress: 81.6358024691358%, best action: KKKKR, dices: 5,6,2,6,1
Iteration 4438, progress: 81.64866255144034%, best action: KKRRK, dices: 5,6,3,4,5
Iteration 4439, progress: 81.66152263374485%, best action: KRRKK, dices: 5,6,3,5,2
Iteration 4440, progress: 81.6743827160494%, best action: KRKKK, dices: 5,6,3,5,3
Iteration 589, progress: 81.6872427983539%, best action: RRRRK, dices: 5,6,3,5,1
Iteration 5044, progress: 81.70010288065843%, best action: KRKRK, dices: 5,6,2,6,2
Iteration 5045, progress: 81.71296296296296%, best action: KKRKK, dices: 5,6,3,5,6
Iteration 5046, progress: 81.72582304526749%, best action: KKRKR, dices: 5,6,3,6,1
Iteration 6310, progress: 81.73868312757202%, best action: RKKKK, dices: 5,6,2,6,6
Iteration 1826, progress: 81.75154320987654%, best action: KRKRK, dices: 5,6,2,6,5
Iteration 1827, progress: 81.76440329218107%, best action: RKKKR, dices: 5,6,3,6,2
Iteration 1828, progress: 81.7772633744856%, best action: RKKKK, dices: 5,6,3,6,3
Iteration 1829, progress: 81.79012345679013%, best action: RKKKR, dices: 5,6,3,6,4
Iteration 1830, progress: 81.80298353909465%, best action: KKRKK, dices: 5,6,3,6,5
Iteration 1831, progress: 81.81584362139918%, best action: RKRKK, dices: 5,6,3,6,6
Iteration 5047, progress: 81.82870370370371%, best action: KRRRR, dices: 5,6,4,1,2
Iteration 5048, progress: 81.84156378600824%, best action: RRKRK, dices: 5,6,4,1,4
Iteration 5049, progress: 81.85442386831275%, best action: RRRRR, dices: 5,6,4,1,5
Iteration 2448, progress: 81.86728395061729%, best action: KKKRR, dices: 5,6,3,1,3
Iteration 2449, progress: 81.8801440329218%, best action: RRKRR, dices: 5,6,4,2,1
Iteration 5050, progress: 81.89300411522635%, best action: RKRRK, dices: 5,6,4,1,6
Iteration 1149, progress: 81.90586419753086%, best action: RKKRR, dices: 5,6,3,2,3
Iteration 1150, progress: 81.91872427983539%, best action: KRKRK, dices: 5,6,4,2,4
Iteration 1151, progress: 81.93158436213992%, best action: KRRRK, dices: 5,6,4,2,5
Iteration 1152, progress: 81.94444444444444%, best action: RKRRK, dices: 5,6,4,2,6
Iteration 1153, progress: 81.95730452674897%, best action: KRRRR, dices: 5,6,4,3,1
Iteration 7665, progress: 81.9701646090535%, best action: RRRKK, dices: 5,6,3,2,6
Iteration 7009, progress: 81.98302469135803%, best action: KRKKR, dices: 5,6,3,3,1
Iteration 7010, progress: 81.99588477366255%, best action: RRKRK, dices: 5,6,4,3,4
Iteration 590, progress: 82.00874485596708%, best action: RRKKK, dices: 5,6,3,5,5
Iteration 591, progress: 82.02160493827161%, best action: RKKRK, dices: 5,6,4,3,6
Iteration 5711, progress: 82.03446502057614%, best action: KRKRR, dices: 5,6,3,4,3
Iteration 3129, progress: 82.04732510288066%, best action: RKKKR, dices: 5,6,3,4,6
Iteration 3130, progress: 82.06018518518519%, best action: RRKKR, dices: 5,6,4,4,3
Iteration 3799, progress: 82.0730452674897%, best action: KKKKK, dices: 5,6,3,4,4
Iteration 4441, progress: 82.08590534979425%, best action: KRRKR, dices: 5,6,3,5,4
Iteration 1832, progress: 82.09876543209876%, best action: RRRKK, dices: 5,6,4,1,1
Iteration 2450, progress: 82.1116255144033%, best action: KRRRR, dices: 5,6,4,2,2
Iteration 2451, progress: 82.12448559670781%, best action: KRRKK, dices: 5,6,4,5,2
Iteration 5051, progress: 82.13734567901234%, best action: RKRRK, dices: 5,6,4,2,3
Iteration 6311, progress: 82.15020576131687%, best action: RRRKR, dices: 5,6,4,1,3
Iteration 6312, progress: 82.1630658436214%, best action: KRRKK, dices: 5,6,4,5,5
Iteration 6313, progress: 82.17592592592592%, best action: KKRKR, dices: 5,6,4,5,6
Iteration 6314, progress: 82.18878600823045%, best action: RKRKR, dices: 5,6,4,6,1
Iteration 592, progress: 82.20164609053498%, best action: KRKKR, dices: 5,6,4,4,1
Iteration 7011, progress: 82.2145061728395%, best action: KKRKK, dices: 5,6,4,3,5
Iteration 593, progress: 82.22736625514403%, best action: RKRKR, dices: 5,6,4,6,3
Iteration 1154, progress: 82.24022633744856%, best action: RRRKR, dices: 5,6,4,3,2
Iteration 7012, progress: 82.25308641975309%, best action: KKRKR, dices: 5,6,4,6,4
Iteration 7666, progress: 82.26594650205762%, best action: KKRKK, dices: 5,6,4,3,3
Iteration 1155, progress: 82.27880658436214%, best action: RKKKK, dices: 5,6,4,6,6
Iteration 1156, progress: 82.29166666666666%, best action: KRKRR, dices: 5,6,5,1,3
Iteration 7013, progress: 82.3045267489712%, best action: RRRKK, dices: 5,6,5,1,1
Iteration 7014, progress: 82.31738683127571%, best action: KRKRK, dices: 5,6,5,1,5
Iteration 1157, progress: 82.33024691358025%, best action: KRKRR, dices: 5,6,5,1,4
Iteration 1158, progress: 82.34310699588477%, best action: KRKKR, dices: 5,6,5,2,1
Iteration 7015, progress: 82.3559670781893%, best action: RKRRK, dices: 5,6,5,1,6
Iteration 7016, progress: 82.36882716049382%, best action: RKRKK, dices: 5,6,5,2,2
Iteration 5712, progress: 82.38168724279835%, best action: KRKKK, dices: 5,6,4,4,2
Iteration 7017, progress: 82.39454732510289%, best action: KKKRR, dices: 5,6,5,2,3
Iteration 3131, progress: 82.4074074074074%, best action: KRKKK, dices: 5,6,4,4,4
Iteration 5713, progress: 82.42026748971193%, best action: KRKRR, dices: 5,6,5,2,4
Iteration 4442, progress: 82.43312757201646%, best action: RKKKR, dices: 5,6,4,4,6
Iteration 3132, progress: 82.44598765432099%, best action: RKRRK, dices: 5,6,5,2,6
Iteration 3133, progress: 82.45884773662551%, best action: KRKKK, dices: 5,6,5,3,3
Iteration 3800, progress: 82.47170781893004%, best action: RKRRK, dices: 5,6,4,4,5
Iteration 3134, progress: 82.48456790123457%, best action: RKRKR, dices: 5,6,5,3,4
Iteration 3135, progress: 82.4974279835391%, best action: KRKRR, dices: 5,6,5,4,1
Iteration 1159, progress: 82.51028806584361%, best action: KKKRK, dices: 5,6,5,3,6
Iteration 3136, progress: 82.52314814814815%, best action: KRKRR, dices: 5,6,5,4,2
Iteration 3137, progress: 82.53600823045268%, best action: KRKKK, dices: 5,6,5,4,4
Iteration 3138, progress: 82.54886831275721%, best action: KRKRK, dices: 5,6,5,4,5
Iteration 3139, progress: 82.56172839506173%, best action: KKKRK, dices: 5,6,5,4,6
Iteration 3140, progress: 82.57458847736625%, best action: KRKKR, dices: 5,6,5,5,1
Iteration 3141, progress: 82.58744855967079%, best action: KRKKR, dices: 5,6,5,5,2
Iteration 1160, progress: 82.6003086419753%, best action: KRKKR, dices: 5,6,5,4,3
Iteration 1161, progress: 82.61316872427984%, best action: KRKKR, dices: 5,6,5,5,4
Iteration 1162, progress: 82.62602880658436%, best action: KRKKK, dices: 5,6,5,5,5
Iteration 1163, progress: 82.63888888888889%, best action: KKKKK, dices: 5,6,5,5,6
Iteration 3142, progress: 82.65174897119341%, best action: KKKKR, dices: 5,6,5,5,3
Iteration 3143, progress: 82.66460905349794%, best action: KKKKR, dices: 5,6,5,6,2
Iteration 1164, progress: 82.67746913580247%, best action: RKRKR, dices: 5,6,5,6,1
Iteration 1165, progress: 82.690329218107%, best action: KKKKR, dices: 5,6,5,6,4
Iteration 3144, progress: 82.70318930041152%, best action: RKKKR, dices: 5,6,5,6,3
Iteration 1166, progress: 82.71604938271605%, best action: KRKKK, dices: 5,6,5,6,5
Iteration 1833, progress: 82.72890946502058%, best action: RRRKK, dices: 5,6,4,5,1
Iteration 2452, progress: 82.7417695473251%, best action: RKRRR, dices: 5,6,4,5,3
Iteration 5052, progress: 82.75462962962963%, best action: RKRRK, dices: 5,6,4,5,4
Iteration 2453, progress: 82.76748971193416%, best action: RRRRK, dices: 5,6,6,1,3
Iteration 5053, progress: 82.78034979423869%, best action: RRRRR, dices: 5,6,6,1,4
Iteration 6315, progress: 82.7932098765432%, best action: RKRKR, dices: 5,6,4,6,2
Iteration 594, progress: 82.80606995884774%, best action: RRRKK, dices: 5,6,4,6,5
Iteration 595, progress: 82.81893004115226%, best action: RRRKK, dices: 5,6,6,2,2
Iteration 7667, progress: 82.8317901234568%, best action: KKKRR, dices: 5,6,5,1,2
Iteration 7668, progress: 82.84465020576131%, best action: KKKRR, dices: 5,6,6,2,4
Iteration 7018, progress: 82.85751028806584%, best action: RRKKR, dices: 5,6,5,2,5
Iteration 7019, progress: 82.87037037037037%, best action: RKKRK, dices: 5,6,6,2,6
Iteration 3801, progress: 82.8832304526749%, best action: KKKKK, dices: 5,6,5,3,5
Iteration 3802, progress: 82.89609053497942%, best action: RKKRR, dices: 5,6,6,3,2
Iteration 3803, progress: 82.90895061728395%, best action: RKKKK, dices: 5,6,6,3,3
Iteration 5714, progress: 82.92181069958848%, best action: KRKKR, dices: 5,6,5,3,1
Iteration 4443, progress: 82.934670781893%, best action: KKKRR, dices: 5,6,5,3,2
Iteration 4444, progress: 82.94753086419753%, best action: RKKRK, dices: 5,6,6,3,6
Iteration 4445, progress: 82.96039094650206%, best action: RKKRR, dices: 5,6,6,4,1
Iteration 4446, progress: 82.97325102880659%, best action: RKKRR, dices: 5,6,6,4,2
Iteration 3145, progress: 82.98611111111111%, best action: KKKKK, dices: 5,6,5,6,6
Iteration 3146, progress: 82.99897119341564%, best action: RKKRR, dices: 5,6,6,4,3
Iteration 3147, progress: 83.01183127572016%, best action: RRRKK, dices: 5,6,6,4,4
Iteration 1167, progress: 83.0246913580247%, best action: KRRKK, dices: 5,6,6,1,1
Iteration 1168, progress: 83.03755144032921%, best action: RKKRK, dices: 5,6,6,4,6
Iteration 1169, progress: 83.05041152263375%, best action: KKKKR, dices: 5,6,6,5,1
Iteration 1170, progress: 83.06327160493827%, best action: RKKRR, dices: 5,6,6,5,2
Iteration 1171, progress: 83.07613168724279%, best action: KKKKR, dices: 5,6,6,5,3
Iteration 1834, progress: 83.08899176954732%, best action: RRKRK, dices: 5,6,6,1,2
Iteration 1172, progress: 83.10185185185185%, best action: KRRKR, dices: 5,6,6,5,4
Iteration 1173, progress: 83.11471193415639%, best action: KKKKK, dices: 5,6,6,5,6
Iteration 2454, progress: 83.1275720164609%, best action: KRKKR, dices: 5,6,6,1,5
Iteration 5054, progress: 83.14043209876543%, best action: RKKRK, dices: 5,6,6,1,6
Iteration 2455, progress: 83.15329218106996%, best action: RKKKR, dices: 5,6,6,6,3
Iteration 4447, progress: 83.16615226337449%, best action: KKKKR, dices: 5,6,6,6,2
Iteration 4448, progress: 83.17901234567901%, best action: RKKKK, dices: 5,6,6,6,6
Iteration 5055, progress: 83.19187242798354%, best action: RKKKR, dices: 5,6,6,6,4
